antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Organic Raspberries'}),frozenset({'Bag of Organic Bananas'}),0.08283165300645536,0.1880974831362878,0.029875970116776673,0.3606830122591944,1.9175323680320493,1.0,0.014295544662244095,1.2699529848765365,0.5217105657883963,0.12393933923090811,0.21256927468285852,0.25975769399833587
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Raspberries'}),0.1880974831362878,0.08283165300645536,0.029875970116776673,0.15883237573747735,1.9175323680320493,1.0,0.014295544662244095,1.0903514597315298,0.589352055566459,0.12393933923090811,0.08286452861151446,0.25975769399833587
frozenset({'Organic Baby Spinach'}),frozenset({'Banana'}),0.11432508885181693,0.20419235511713935,0.028657430913179082,0.25066615911686335,1.2275981584769091,1.0,0.005313121771550373,1.0620201590588136,0.20933322926423922,0.09886645146760753,0.05839828795131108,0.1955057138295314
frozenset({'Banana'}),frozenset({'Organic Baby Spinach'}),0.20419235511713935,0.11432508885181693,0.028657430913179082,0.14034526854219948,1.2275981584769091,1.0,0.005313121771550373,1.030268174812762,0.23297236514516967,0.09886645146760753,0.02937892827589545,0.1955057138295314
frozenset({'Organic Avocado'}),frozenset({'Banana'}),0.07409878871400595,0.20419235511713935,0.027743526510480888,0.3744126859827721,1.83362734500017,1.0,0.012613120331640708,1.2720968393245664,0.4910166543939085,0.11073155197869322,0.2138963252742922,0.25514112560008173
frozenset({'Banana'}),frozenset({'Organic Avocado'}),0.20419235511713935,0.07409878871400595,0.027743526510480888,0.1358695652173913,1.83362734500017,1.0,0.012613120331640708,1.071483162746056,0.5712849304580835,0.11073155197869322,0.06671421934699844,0.25514112560008173
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Strawberries'}),0.11432508885181693,0.1483208819902807,0.026466961630521507,0.23150615404136532,1.560846665249305,1.0,0.009510163618402814,1.1082445519746715,0.40570425133358673,0.11206314108469997,0.09767208129451321,0.20497504386502713
frozenset({'Organic Strawberries'}),frozenset({'Organic Baby Spinach'}),0.1483208819902807,0.11432508885181693,0.026466961630521507,0.17844393368868894,1.560846665249305,1.0,0.009510163618402814,1.078045610599357,0.42189842295536245,0.11206314108469997,0.07239546252218973,0.20497504386502713
frozenset({'Organic Raspberries'}),frozenset({'Organic Strawberries'}),0.08283165300645536,0.1483208819902807,0.02550953797055197,0.307968476357268,2.076366269029123,1.0,0.013223874139921626,1.230694107006326,0.5652063810719734,0.12404768623024832,0.18745040355112405,0.2399786633338983
frozenset({'Organic Strawberries'}),frozenset({'Organic Raspberries'}),0.1483208819902807,0.08283165300645536,0.02550953797055197,0.17198885031052863,2.0763662690291227,1.0,0.013223874139921626,1.1076763245730568,0.6086675031429731,0.12404768623024832,0.09720919566874324,0.2399786633338983
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Hass Avocado'}),0.11432508885181693,0.120388772031624,0.0237179952128817,0.20746098210886943,1.7232585614742635,1.0,0.009954538153605154,1.1098648875470334,0.4738804541505293,0.11240976280508766,0.09898942545146305,0.20223633513203443
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Baby Spinach'}),0.120388772031624,0.11432508885181693,0.0237179952128817,0.19701168815519943,1.7232585614742637,1.0,0.009954538153605154,1.1029736025838492,0.4771471938733825,0.11240976280508766,0.09335998825594838,0.20223633513203443
frozenset({'Large Lemon'}),frozenset({'Banana'}),0.06828896786828172,0.20419235511713935,0.0228331036483644,0.33436006372809346,1.6374759159630663,1.0,0.008889018470821302,1.1955527328182756,0.41783770039562645,0.09146111159533979,0.1635667983939941,0.22309080196919023
frozenset({'Banana'}),frozenset({'Large Lemon'}),0.20419235511713935,0.06828896786828172,0.0228331036483644,0.11182154021028701,1.6374759159630663,1.0,0.008889018470821302,1.049013316932176,0.48919358541278735,0.09146111159533979,0.0467232552161634,0.22309080196919023
frozenset({'Strawberries'}),frozenset({'Banana'}),0.057837092913614274,0.20419235511713935,0.021679843330673822,0.37484324053172813,1.835735918304538,1.0,0.009869951115514112,1.2729729509119219,0.48320660285595224,0.09020128557201919,0.21443735368954372,0.24050843470178335
frozenset({'Banana'}),frozenset({'Strawberries'}),0.20419235511713935,0.057837092913614274,0.021679843330673822,0.10617362887183858,1.8357359183045379,1.0,0.009869951115514112,1.0540782164406441,0.5720720837472135,0.09020128557201919,0.05130379852004977,0.24050843470178335
frozenset({'Organic Raspberries'}),frozenset({'Organic Hass Avocado'}),0.08283165300645536,0.120388772031624,0.02043954449844056,0.24676007005253942,2.049693388248199,1.0,0.010467543507643824,1.167770311950576,0.5583731202087019,0.11182539682539683,0.14366721797400558,0.20826978077877
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Raspberries'}),0.120388772031624,0.08283165300645536,0.02043954449844056,0.1697794915050006,2.049693388248199,1.0,0.010467543507643824,1.1047286083743726,0.5822142048485252,0.11182539682539683,0.09480030441909397,0.20826978077877
frozenset({'Organic Whole Milk'}),frozenset({'Banana'}),0.06992819322550228,0.20419235511713935,0.01953289330528759,0.2793278705528472,1.3679643902074823,1.0,0.005254090841485889,1.1042575567523978,0.2892108085835352,0.0767236467236467,0.0944141664368749,0.18749357437844122
frozenset({'Banana'}),frozenset({'Organic Whole Milk'}),0.20419235511713935,0.06992819322550228,0.01953289330528759,0.09565927820403523,1.3679643902074825,1.0,0.005254090841485889,1.0284528655609277,0.33800481939023813,0.0767236467236467,0.027665697197906385,0.18749357437844122
frozenset({'Limes'}),frozenset({'Banana'}),0.06934793646188439,0.20419235511713935,0.018865598027127003,0.2720426733605271,1.3322862807692482,1.0,0.00470527955846109,1.093206450104171,0.2679955053356945,0.07407723855092276,0.08525969646016035,0.1822169888541766
frozenset({'Banana'}),frozenset({'Limes'}),0.20419235511713935,0.06934793646188439,0.018865598027127003,0.09239130434782608,1.332286280769248,1.0,0.00470527955846109,1.0253890999461872,0.3134055970225271,0.07407723855092276,0.024760454297319604,0.1822169888541766
frozenset({'Organic Fuji Apple'}),frozenset({'Banana'}),0.04113295133096395,0.20419235511713935,0.018473924711684922,0.449127138070887,2.1995296435717955,1.0,0.01007489050649672,1.4446303310277537,0.5687517830023732,0.08143624504412329,0.30778138979778336,0.2698001419254691
frozenset({'Banana'}),frozenset({'Organic Fuji Apple'}),0.20419235511713935,0.04113295133096395,0.018473924711684922,0.09047314578005115,2.1995296435717955,1.0,0.01007489050649672,1.0542481997317206,0.6852878922431209,0.08143624504412329,0.05145676297623774,0.2698001419254691
frozenset({'Organic Yellow Onion'}),frozenset({'Bag of Organic Bananas'}),0.06042648872125916,0.1880974831362878,0.017690578080800753,0.2927619733525387,1.5564374837509933,1.0,0.006324507637568625,1.14799047318255,0.38049936131255957,0.07663786331500393,0.12891263180284007,0.19340601270488153
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Yellow Onion'}),0.1880974831362878,0.06042648872125916,0.017690578080800753,0.09405005205722439,1.5564374837509933,1.0,0.006324507637568625,1.037114151187179,0.440332568900968,0.07663786331500393,0.03578598473918686,0.19340601270488153
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Bag of Organic Bananas'}),0.04984405599477769,0.1880974831362878,0.017516501051715386,0.3514260768335274,1.8683188683545453,1.0,0.008140959569793505,1.2518272595663966,0.48914019106766843,0.079466929911155,0.20116773911252242,0.2222753335619455
frozenset({'Bag of Organic Bananas'}),frozenset({'Apple Honeycrisp Organic'}),0.1880974831362878,0.04984405599477769,0.017516501051715386,0.09312459029036364,1.8683188683545453,1.0,0.008140959569793505,1.047724895649606,0.572432589309008,0.079466929911155,0.0455509798877268,0.2222753335619455
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Bag of Organic Bananas'}),0.0454195981721912,0.1880974831362878,0.017117574526728078,0.37687639731715106,2.0036227547185295,1.0,0.008574262425477376,1.302955807432231,0.5247374135723036,0.0791017261605497,0.23251426157674066,0.23394006886256274
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Large Extra Fancy Fuji Apple'}),0.1880974831362878,0.0454195981721912,0.017117574526728078,0.0910037404079744,2.0036227547185295,1.0,0.008574262425477376,1.05014777756758,0.6169509771159111,0.0791017261605497,0.04775306736708582,0.23394006886256274
frozenset({'Organic Whole Milk'}),frozenset({'Organic Strawberries'}),0.06992819322550228,0.1483208819902807,0.016885471821280917,0.241468727310445,1.628015718826889,1.0,0.006513660526087647,1.122800270303802,0.41475863869405244,0.08385562999783877,0.10936964797004838,0.17765646253536332
frozenset({'Organic Strawberries'}),frozenset({'Organic Whole Milk'}),0.1483208819902807,0.06992819322550228,0.016885471821280917,0.11384419776028168,1.628015718826889,1.0,0.006513660526087647,1.0495578818349818,0.45293504127114964,0.08385562999783877,0.04721786448627093,0.17765646253536332
frozenset({'Organic Whole Milk'}),frozenset({'Bag of Organic Bananas'}),0.06992819322550228,0.1880974831362878,0.016711394792195546,0.23897935898765688,1.270508010011501,1.0,0.0035580776462105553,1.0668600470332628,0.2289213204230539,0.06925157799819658,0.06266993240508728,0.16391184430314476
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Whole Milk'}),0.1880974831362878,0.06992819322550228,0.016711394792195546,0.08884432961863263,1.270508010011501,1.0,0.0035580776462105553,1.020760597785901,0.26223993850583616,0.06925157799819658,0.02033836124839842,0.16391184430314476
frozenset({'Cucumber Kirby'}),frozenset({'Banana'}),0.03989990570827591,0.20419235511713935,0.016058605933125407,0.4024722777676786,1.9710447902752857,1.0,0.007911350217600758,1.3318338468209967,0.5131286419271283,0.07042208721651452,0.24915558919985642,0.24055838952322547
frozenset({'Banana'}),frozenset({'Cucumber Kirby'}),0.20419235511713935,0.03989990570827591,0.016058605933125407,0.07864450127877237,1.971044790275286,1.0,0.007911350217600758,1.0420517331521557,0.6190627354057862,0.07042208721651452,0.04035474613621277,0.24055838952322547
frozenset({'Organic Lemon'}),frozenset({'Bag of Organic Bananas'}),0.04750852252121564,0.1880974831362878,0.015935301370856605,0.3354198473282443,1.7832234739962614,1.0,0.006999067857092298,1.221677345613902,0.46112516569614015,0.07254176847388233,0.18145326702649744,0.21006907995147805
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Lemon'}),0.1880974831362878,0.04750852252121564,0.015935301370856605,0.08471831257471177,1.7832234739962614,1.0,0.006999067857092298,1.040653921699415,0.540973554403076,0.07254176847388233,0.03906574592351136,0.21006907995147805
frozenset({'Organic Avocado'}),frozenset({'Organic Baby Spinach'}),0.07409878871400595,0.11432508885181693,0.01565242619859288,0.21123727486296007,1.8476895752668636,1.0,0.00718107559505214,1.1228660824385504,0.49549945546880797,0.09059613769941227,0.1094218485713983,0.17407441715486538
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Avocado'}),0.11432508885181693,0.07409878871400595,0.01565242619859288,0.13691155944677072,1.8476895752668636,1.0,0.00718107559505214,1.0727767489186883,0.5180044508829496,0.09059613769941227,0.06783960315326021,0.17407441715486538
frozenset({'Honeycrisp Apple'}),frozenset({'Banana'}),0.03914557191557264,0.20419235511713935,0.015630666569957204,0.3992959051324809,1.9554890040002537,1.0,0.007637440048109078,1.3247914433784078,0.5085254810843299,0.06864368987704655,0.24516420679027276,0.23792232028434218
frozenset({'Banana'}),frozenset({'Honeycrisp Apple'}),0.20419235511713935,0.03914557191557264,0.015630666569957204,0.07654873543620345,1.9554890040002537,1.0,0.007637440048109078,1.0405036680937338,0.6139912872608363,0.06864368987704655,0.038926982514092455,0.23792232028434218
frozenset({'Organic Zucchini'}),frozenset({'Bag of Organic Bananas'}),0.055124392543700586,0.1880974831362878,0.015558134474504968,0.2822368421052632,1.5004817576467295,1.0,0.0051893749776181376,1.1311565771153462,0.3530066566068715,0.06833821842742449,0.11594909119462408,0.18247499375922166
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Zucchini'}),0.1880974831362878,0.055124392543700586,0.015558134474504968,0.08271314541318012,1.5004817576467293,1.0,0.0051893749776181376,1.0300764725140497,0.41082195481545114,0.06833821842742449,0.029198290919744706,0.18247499375922166
frozenset({'Organic Cucumber'}),frozenset({'Bag of Organic Bananas'}),0.047000797853049975,0.1880974831362878,0.015514615217233626,0.3300925925925926,1.754901698250906,1.0,0.006673883435677487,1.2119622919320099,0.4513828674245502,0.07065468719032834,0.1748918207629358,0.20628718628202877
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Cucumber'}),0.1880974831362878,0.047000797853049975,0.015514615217233626,0.08248177997146493,1.7549016982509058,1.0,0.006673883435677487,1.0386706022222767,0.529826553783929,0.07065468719032834,0.037230862353800666,0.20628718628202877
frozenset({'Organic Garlic'}),frozenset({'Bag of Organic Bananas'}),0.058663958801769785,0.1880974831362878,0.015209980416334227,0.25927299703264095,1.3783969498665873,1.0,0.004175437414910454,1.0960887258210155,0.29162760865259935,0.06568725723593535,0.08766509823284713,0.17006760945604976
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Garlic'}),0.1880974831362878,0.058663958801769785,0.015209980416334227,0.0808622218794586,1.3783969498665871,1.0,0.004175437414910454,1.02415118125498,0.33811889103827736,0.06568725723593535,0.023581656397042402,0.17006760945604976
frozenset({'Organic Lemon'}),frozenset({'Organic Hass Avocado'}),0.04750852252121564,0.120388772031624,0.014840066729527816,0.31236641221374045,2.594647382329702,1.0,0.009120574042161912,1.279185955415822,0.6452458516561963,0.0969576343474552,0.2182528304300118,0.21781713790588214
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Lemon'}),0.120388772031624,0.04750852252121564,0.014840066729527816,0.12326786359802384,2.594647382329702,1.0,0.009120574042161912,1.0864110461237537,0.6987077416014554,0.0969576343474552,0.07953807762914672,0.21781713790588214
frozenset({'Organic Avocado'}),frozenset({'Organic Strawberries'}),0.07409878871400595,0.1483208819902807,0.014825560310437368,0.20007830853563038,1.348955763010776,1.0,0.003835162613964547,1.0647031166895855,0.2793881712482527,0.07141609307850878,0.06077104093652209,0.15001714830175328
frozenset({'Organic Strawberries'}),frozenset({'Organic Avocado'}),0.1483208819902807,0.07409878871400595,0.014825560310437368,0.09995598806787617,1.348955763010776,1.0,0.003835162613964547,1.0287288166034931,0.3037362789664919,0.07141609307850878,0.027926520711596094,0.15001714830175328
frozenset({'Large Lemon'}),frozenset({'Limes'}),0.06828896786828172,0.06934793646188439,0.014629723652716326,0.21423260754115772,3.0892427153748994,1.0,0.009894024647939061,1.1843862095446551,0.7258646180695956,0.11893389940444599,0.1556808142975116,0.21259690203435877
frozenset({'Limes'}),frozenset({'Large Lemon'}),0.06934793646188439,0.06828896786828172,0.014629723652716326,0.21096119652755985,3.089242715374899,1.0,0.009894024647939061,1.180817759572025,0.7266905635156528,0.11893389940444599,0.1531292683449821,0.21259690203435877
frozenset({'Limes'}),frozenset({'Organic Strawberries'}),0.06934793646188439,0.1483208819902807,0.01423079712772902,0.2052086601819893,1.3835453068262928,1.0,0.0039450500274963805,1.0715757398724735,0.2978762945710925,0.06995151169423844,0.06679484912656905,0.1505773361059587
frozenset({'Organic Strawberries'}),frozenset({'Limes'}),0.1483208819902807,0.06934793646188439,0.01423079712772902,0.09594601202992811,1.383545306826293,1.0,0.0039450500274963805,1.0294208929134487,0.32549722349598714,0.06995151169423844,0.028580042542348458,0.1505773361059587
frozenset({'Organic Garlic'}),frozenset({'Organic Yellow Onion'}),0.058663958801769785,0.06042648872125916,0.014107492565460216,0.24047972304648862,3.9797070479437506,1.0,0.010562635520580663,1.237061787273719,0.7953856970116271,0.13437888627884484,0.1916329400135819,0.23697254667508683
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Garlic'}),0.06042648872125916,0.058663958801769785,0.014107492565460216,0.23346537030368503,3.9797070479437506,1.0,0.010562635520580663,1.2280411148171715,0.7968777474703601,0.13437888627884484,0.18569501628707413,0.23697254667508683
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Hass Avocado'}),0.06042648872125916,0.120388772031624,0.014100239355914992,0.2333453366942744,1.938264945778986,1.0,0.006825568580579825,1.1473369563495444,0.5152067983911418,0.0845768979769415,0.1284164652190086,0.17523394078960014
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Yellow Onion'}),0.120388772031624,0.06042648872125916,0.014100239355914992,0.11712254488492589,1.938264945778986,1.0,0.006825568580579825,1.0642173563671722,0.5503279690018316,0.0845768979769415,0.06034233136958547,0.17523394078960014
frozenset({'Limes'}),frozenset({'Bag of Organic Bananas'}),0.06934793646188439,0.1880974831362878,0.014092986146369769,0.20322142035351948,1.080404782483312,1.0,0.0010488138371941118,1.018981355176418,0.07996649092260052,0.05791183571279545,0.01862777476741142,0.1390726312811441
frozenset({'Bag of Organic Bananas'}),frozenset({'Limes'}),0.1880974831362878,0.06934793646188439,0.014092986146369769,0.07492384220876876,1.080404782483312,1.0,0.0010488138371941118,1.0060275099513944,0.0916624573089144,0.05791183571279545,0.005991396747873864,0.1390726312811441
frozenset({'Organic Gala Apples'}),frozenset({'Bag of Organic Bananas'}),0.043932690215420324,0.1880974831362878,0.0137665917168347,0.3133564470860162,1.6659257841263662,1.0,0.0055029632599079194,1.1824221073920425,0.41810148676554176,0.06307324205768976,0.1542783294151983,0.1932725242409605
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Gala Apples'}),0.1880974831362878,0.043932690215420324,0.0137665917168347,0.07318860139590483,1.665925784126366,1.0,0.0055029632599079194,1.0315661969895362,0.4923413283813784,0.06307324205768976,0.030600263057918405,0.1932725242409605
frozenset({'Organic Raspberries'}),frozenset({'Organic Baby Spinach'}),0.08283165300645536,0.11432508885181693,0.013715819250018134,0.16558669001751314,1.4483845294197777,1.0,0.004246083160312256,1.0614343042619636,0.3375341229469513,0.0747696809141592,0.05787857431711711,0.14277938738916515
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Raspberries'}),0.11432508885181693,0.08283165300645536,0.013715819250018134,0.11997208476081717,1.448384529419778,1.0,0.004246083160312256,1.0422036973046105,0.3495363927559373,0.0747696809141592,0.04049467240785973,0.14277938738916515
frozenset({'Organic Blueberries'}),frozenset({'Organic Strawberries'}),0.04492637992311598,0.1483208819902807,0.013701312830927686,0.304972554084598,2.0561673446938005,1.0,0.007037792536100684,1.2253891886067831,0.5378205943713068,0.07631089924860628,0.18393273802508517,0.19867435469890812
frozenset({'Organic Strawberries'}),frozenset({'Organic Blueberries'}),0.1483208819902807,0.04492637992311598,0.013701312830927686,0.09237615531321824,2.0561673446938,1.0,0.007037792536100684,1.0522791194478558,0.6031124295009939,0.07631089924860628,0.04968179875629119,0.19867435469890812
frozenset({'Seedless Red Grapes'}),frozenset({'Banana'}),0.04109668528323783,0.20419235511713935,0.013599767897294553,0.33092128485704203,1.6206350363469872,1.0,0.00520813894180234,1.189408102322946,0.39937074218631813,0.058698306358200544,0.15924568022786037,0.19876200645239145
frozenset({'Banana'}),frozenset({'Seedless Red Grapes'}),0.20419235511713935,0.04109668528323783,0.013599767897294553,0.06660272804774084,1.6206350363469872,1.0,0.00520813894180234,1.0273260309740948,0.4812192128912303,0.058698306358200544,0.02659918093205977,0.19876200645239145
frozenset({'Organic Garlic'}),frozenset({'Organic Baby Spinach'}),0.058663958801769785,0.11432508885181693,0.013193588162762022,0.22490108803165182,1.9672067635404034,1.0,0.006486825860350364,1.142660501095311,0.5223055359319556,0.08256547592029413,0.1248494202421122,0.17015261228127446
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Garlic'}),0.11432508885181693,0.058663958801769785,0.013193588162762022,0.1154041365308971,1.9672067635404034,1.0,0.006486825860350364,1.0641424859331927,0.555130352346456,0.08256547592029413,0.06027621937953478,0.17015261228127446
frozenset({'Limes'}),frozenset({'Organic Baby Spinach'}),0.06934793646188439,0.11432508885181693,0.013135562486400233,0.18941533312415018,1.6568133471530635,1.0,0.005207353488705145,1.0926371387726166,0.42597198760056043,0.07702449812861517,0.08478307709426561,0.15215595992586142
frozenset({'Organic Baby Spinach'}),frozenset({'Limes'}),0.11432508885181693,0.06934793646188439,0.013135562486400233,0.11489658672757265,1.6568133471530635,1.0,0.005207353488705145,1.0514613881075032,0.44760408619451886,0.07702449812861517,0.04894272741686429,0.15215595992586142
frozenset({'Limes'}),frozenset({'Organic Hass Avocado'}),0.06934793646188439,0.120388772031624,0.013121056067309785,0.18920614998431126,1.5716262139014936,1.0,0.00477234315373644,1.084876541615795,0.39081887297697476,0.07429158110882958,0.07823612951330063,0.14909759240389198
frozenset({'Organic Hass Avocado'}),frozenset({'Limes'}),0.120388772031624,0.06934793646188439,0.013121056067309785,0.1089890348234727,1.5716262139014936,1.0,0.00477234315373644,1.0444900230310123,0.41349675747742803,0.07429158110882958,0.042594971756557846,0.14909759240389198
frozenset({'Large Lemon'}),frozenset({'Organic Baby Spinach'}),0.06828896786828172,0.11432508885181693,0.013063030390947994,0.19129049389272437,1.6732153529368043,1.0,0.005255888071807816,1.0951706446624827,0.43183807662807444,0.07704483230663929,0.08690028821199192,0.15277632168307073
frozenset({'Organic Baby Spinach'}),frozenset({'Large Lemon'}),0.11432508885181693,0.06828896786828172,0.013063030390947994,0.11426214947341708,1.6732153529368043,1.0,0.005255888071807816,1.0519038241143286,0.4542844050615791,0.07704483230663929,0.049342746859989975,0.15277632168307073
"frozenset({'Organic Strawberries', 'Organic Hass Avocado'})",frozenset({'Bag of Organic Bananas'}),0.03182708348444187,0.1880974831362878,0.013041270762312323,0.4097538742023701,2.1784123177527,1.0,0.0070546764633202955,1.3755321405397563,0.5587329193577637,0.06303684745643866,0.2730086266049721,0.2395431924515109
"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Organic Hass Avocado'}),0.04269964459273228,0.120388772031624,0.013041270762312323,0.3054187192118227,2.5369369091296536,1.0,0.00790071298360651,1.2663906331743287,0.632846165671874,0.0869144873592111,0.2103542352540899,0.20687251179292182
"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.04362805541452092,0.1483208819902807,0.013041270762312323,0.29891936824605153,2.01535592449915,1.0,0.0065703191037097385,1.2148090810596306,0.526792669957295,0.07289386199627017,0.17682538302418752,0.19342271410004175
frozenset({'Organic Hass Avocado'}),"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",0.120388772031624,0.04269964459273228,0.013041270762312323,0.10832630437402097,2.5369369091296536,1.0,0.00790071298360651,1.0735994120979615,0.6887404799448427,0.0869144873592111,0.06855388636450353,0.20687251179292182
frozenset({'Organic Strawberries'}),"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",0.1483208819902807,0.04362805541452092,0.013041270762312323,0.08792605995403198,2.0153559244991506,1.0,0.0065703191037097385,1.0485684357315137,0.5915487646776908,0.07289386199627017,0.04631880388200971,0.19342271410004175
frozenset({'Bag of Organic Bananas'}),"frozenset({'Organic Strawberries', 'Organic Hass Avocado'})",0.1880974831362878,0.03182708348444187,0.013041270762312323,0.06933251070065169,2.1784123177527,1.0,0.0070546764633202955,1.0402994921896818,0.6662746682661945,0.06303684745643866,0.038738356110178514,0.2395431924515109
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Strawberries'}),0.06042648872125916,0.1483208819902807,0.012990498295495758,0.21498019445444727,1.4494263489380725,1.0,0.00402798819278285,1.0849141792261425,0.3300134300499686,0.06636036903923821,0.07826810714807951,0.15128196969042476
frozenset({'Organic Strawberries'}),frozenset({'Organic Yellow Onion'}),0.1483208819902807,0.06042648872125916,0.012990498295495758,0.08758374492640227,1.4494263489380723,1.0,0.00402798819278285,1.029764108272,0.36407124547775,0.06636036903923821,0.028903812079783542,0.15128196969042476
frozenset({'Organic Cucumber'}),frozenset({'Organic Hass Avocado'}),0.047000797853049975,0.120388772031624,0.012954232247769638,0.2756172839506173,2.2893935979197257,1.0,0.007295863909734361,1.214290745043689,0.5909796254655728,0.08388126996054857,0.1764740000846989,0.19161030482625455
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Cucumber'}),0.120388772031624,0.047000797853049975,0.012954232247769638,0.10760332570189178,2.2893935979197253,1.0,0.007295863909734361,1.0679098539856249,0.6402864056824461,0.08388126996054857,0.06359137312215404,0.19161030482625455
frozenset({'Large Lemon'}),frozenset({'Organic Avocado'}),0.06828896786828172,0.07409878871400595,0.012946979038224414,0.1895910780669145,2.5586258744210553,1.0,0.007886849236655065,1.1425111276877633,0.6538134587453758,0.10002241398632747,0.12473500190425292,0.18215849909610407
frozenset({'Organic Avocado'}),frozenset({'Large Lemon'}),0.07409878871400595,0.06828896786828172,0.012946979038224414,0.17472592012529364,2.5586258744210553,1.0,0.007886849236655065,1.1289716408798047,0.6579159904361574,0.10002241398632747,0.1142381581695865,0.18215849909610407
frozenset({'Organic Cucumber'}),frozenset({'Organic Strawberries'}),0.047000797853049975,0.1483208819902807,0.012830927685500834,0.2729938271604938,1.840562323371181,1.0,0.00585972789368957,1.1714881521339378,0.4792110843698402,0.07031001589825119,0.1463848796264491,0.17975086242860133
