antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Organic Baby Spinach'}),frozenset({'Bag of Organic Bananas'}),0.0965708687132593,0.11654147615937296,0.019227629000653168,0.1991038214406493,1.70843744220616,1.0,0.007973117406816922,1.1030874506478345,0.45899540212258966,0.09917042152692973,0.09345356126324535,0.18204455468837843
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Baby Spinach'}),0.11654147615937296,0.0965708687132593,0.019227629000653168,0.1649852879361076,1.70843744220616,1.0,0.007973117406816922,1.0819319926157343,0.46937100748266075,0.09917042152692973,0.07572748858054493,0.18204455468837843
frozenset({'Cucumber Kirby'}),frozenset({'Banana'}),0.05161659046374918,0.19768941868060091,0.018558131939908556,0.359538120847833,1.8187018973874607,1.0,0.008354078176855332,1.2527062225490841,0.4746574797119148,0.08042601372868162,0.20172824082797464,0.22670665593046258
frozenset({'Banana'}),frozenset({'Cucumber Kirby'}),0.19768941868060091,0.05161659046374918,0.018558131939908556,0.09387519101309214,1.8187018973874605,1.0,0.008354078176855332,1.0466366223838304,0.5610760838163025,0.08042601372868162,0.044558561573748906,0.22670665593046258
frozenset({'Limes'}),frozenset({'Banana'}),0.06495754408883082,0.19768941868060091,0.01707217504898759,0.26282051282051283,1.329461711074894,1.0,0.0042307559191471205,1.0883517450941413,0.2650316772456259,0.06951924995012967,0.08117940315931504,0.17458954026603637
frozenset({'Banana'}),frozenset({'Limes'}),0.19768941868060091,0.06495754408883082,0.01707217504898759,0.0863585677115599,1.329461711074894,1.0,0.0042307559191471205,1.0234238760047527,0.30887772909397926,0.06951924995012967,0.02288775604512467,0.17458954026603637
frozenset({'Organic Avocado'}),frozenset({'Organic Baby Spinach'}),0.08500979751796212,0.0965708687132593,0.016206727629000654,0.19064540914329622,1.9741502969116438,1.0,0.007997257633552779,1.116234023372202,0.5392986212311364,0.09800049370525797,0.10413051469355206,0.17923376307688993
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Avocado'}),0.0965708687132593,0.08500979751796212,0.016206727629000654,0.1678221170104836,1.9741502969116436,1.0,0.007997257633552779,1.099512761856908,0.546199959188546,0.09800049370525797,0.09050623631584424,0.17923376307688993
frozenset({'Organic Strawberries'}),frozenset({'Organic Baby Spinach'}),0.09603200522534291,0.0965708687132593,0.016116917047681253,0.16782860057813295,1.7378801994259152,1.0,0.006843022878793631,1.085628672067291,0.4696917877822557,0.09132124352331607,0.07887473338764527,0.16736036048521122
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Strawberries'}),0.0965708687132593,0.09603200522534291,0.016116917047681253,0.16689212039228948,1.7378801994259152,1.0,0.006843022878793631,1.0850551494007148,0.46997194230267664,0.09132124352331607,0.07838785839382591,0.16736036048521122
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Strawberries'}),0.07636348791639451,0.09603200522534291,0.015455584585238406,0.20239495349085856,2.1075781247713277,1.0,0.008122245714625798,1.1333529028320868,0.568970297097852,0.09848090729372595,0.11766229432938057,0.18166848507734562
frozenset({'Organic Strawberries'}),frozenset({'Organic Hass Avocado'}),0.09603200522534291,0.07636348791639451,0.015455584585238406,0.16094201666383268,2.1075781247713277,1.0,0.008122245714625798,1.1008017686824774,0.5813499412903836,0.09848090729372595,0.09157122703674832,0.18166848507734562
frozenset({'Organic Fuji Apple'}),frozenset({'Banana'}),0.037467341606792944,0.19768941868060091,0.01436152841280209,0.38330791022009153,1.9389399431609802,1.0,0.0069546314310477,1.3009905504150965,0.5031042468291345,0.06504455866582849,0.23135490901072395,0.22797741771277982
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Baby Spinach'}),0.07636348791639451,0.0965708687132593,0.01436152841280209,0.18806799957232972,1.947460989822366,1.0,0.006987040046741392,1.1126906327264796,0.5267341524371982,0.09056739779631345,0.10127759631655049,0.16839145666813984
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Hass Avocado'}),0.0965708687132593,0.07636348791639451,0.01436152841280209,0.14871491376394996,1.9474609898223663,1.0,0.006987040046741392,1.0849908297670956,0.5385158376058538,0.09056739779631345,0.07833322405622523,0.16839145666813984
frozenset({'Banana'}),frozenset({'Organic Fuji Apple'}),0.19768941868060091,0.037467341606792944,0.01436152841280209,0.07264692520546813,1.93893994316098,1.0,0.0069546314310477,1.0379354795437215,0.6035745750143332,0.06504455866582849,0.0365489765899495,0.22797741771277982
frozenset({'Limes'}),frozenset({'Large Lemon'}),0.06495754408883082,0.07337524493794906,0.014328870019595036,0.22058823529411767,3.0063032223014945,1.0,0.009562594311509449,1.188877044230556,0.7137275447358923,0.11555175138267056,0.15887012466692688,0.20793515470058058
frozenset({'Large Lemon'}),frozenset({'Limes'}),0.07337524493794906,0.06495754408883082,0.014328870019595036,0.19528207410704349,3.006303222301494,1.0,0.009562594311509449,1.1619505740146123,0.7202112318234016,0.11555175138267056,0.1393781952833527,0.20793515470058058
frozenset({'Yellow Onions'}),frozenset({'Banana'}),0.04179457870672763,0.19768941868060091,0.013455258001306336,0.321937878491893,1.6285033394328274,1.0,0.00519291203277273,1.183240526008068,0.4027729653414413,0.05952896980205173,0.15486329447003624,0.19500024474299354
frozenset({'Banana'}),frozenset({'Yellow Onions'}),0.19768941868060091,0.04179457870672763,0.013455258001306336,0.06806261099409408,1.6285033394328274,1.0,0.00519291203277273,1.0281864775437182,0.4810347114029826,0.05952896980205173,0.027413779658972258,0.19500024474299354
frozenset({'Organic Raspberries'}),frozenset({'Bag of Organic Bananas'}),0.04552580013063357,0.11654147615937296,0.013022534291312867,0.2860473457675753,2.4544681875867047,1.0,0.007716890340752256,1.237418922113875,0.6208441961434691,0.08737332237743084,0.19186624502904293,0.198894486951323
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Raspberries'}),0.11654147615937296,0.04552580013063357,0.013022534291312867,0.11174162813507074,2.4544681875867047,1.0,0.007716890340752256,1.0745456841182535,0.6707499575435384,0.08737332237743084,0.06937414129528045,0.198894486951323
frozenset({'Large Lemon'}),frozenset({'Organic Avocado'}),0.07337524493794906,0.08500979751796212,0.012932723709993469,0.17625458996328028,2.0733444274589483,1.0,0.006695108994987545,1.1107681952865154,0.5586808094870266,0.08891383665450463,0.09972215243158233,0.1641933725844062
frozenset({'Organic Avocado'}),frozenset({'Large Lemon'}),0.08500979751796212,0.07337524493794906,0.012932723709993469,0.15213215520553208,2.0733444274589483,1.0,0.006695108994987545,1.0928881909499406,0.5657847120597416,0.08891383665450463,0.08499331561923262,0.1641933725844062
frozenset({'Limes'}),frozenset({'Organic Avocado'}),0.06495754408883082,0.08500979751796212,0.012875571521881124,0.19821518350930117,2.3316745751267005,1.0,0.007353543851625519,1.1411917308272603,0.6107997355633986,0.09391936156274196,0.12372305810953357,0.17483751876194986
frozenset({'Organic Avocado'}),frozenset({'Limes'}),0.08500979751796212,0.06495754408883082,0.012875571521881124,0.15145985401459855,2.331674575126701,1.0,0.007353543851625519,1.101942507181335,0.6241855740770128,0.09391936156274196,0.09251163878058774,0.17483751876194986
frozenset({'Honeycrisp Apple'}),frozenset({'Banana'}),0.03378510777269758,0.19768941868060091,0.01263879817112998,0.37409376510391495,1.8923307458773182,1.0,0.005959839855483943,1.2818382955597194,0.48803962474284557,0.05775472894825206,0.2198703974877375,0.21901318164748468
frozenset({'Banana'}),frozenset({'Honeycrisp Apple'}),0.19768941868060091,0.03378510777269758,0.01263879817112998,0.06393259819105439,1.892330745877318,1.0,0.005959839855483943,1.0322065380763146,0.5877414113722595,0.05775472894825206,0.03120164122999731,0.21901318164748468
frozenset({'Organic Avocado'}),frozenset({'Organic Strawberries'}),0.08500979751796212,0.09603200522534291,0.01196930111038537,0.14079907798693814,1.466168259806171,1.0,0.003805639790935088,1.052103147953692,0.3474901055249977,0.07079389607881013,0.049522851495151496,0.1327188724401618
frozenset({'Organic Strawberries'}),frozenset({'Organic Avocado'}),0.09603200522534291,0.08500979751796212,0.01196930111038537,0.12463866689338547,1.466168259806171,1.0,0.003805639790935088,1.0452714414912325,0.35172710079639663,0.07079389607881013,0.043310703511277554,0.1327188724401618
frozenset({'Large Lemon'}),frozenset({'Organic Baby Spinach'}),0.07337524493794906,0.0965708687132593,0.011463096015676029,0.1562256592856348,1.6177307025113759,1.0,0.0043771848699701065,1.0706999344420334,0.4120871392773625,0.07233012209571892,0.06603151094697386,0.1374635229130237
frozenset({'Organic Baby Spinach'}),frozenset({'Large Lemon'}),0.0965708687132593,0.07337524493794906,0.011463096015676029,0.11870138654041258,1.6177307025113756,1.0,0.0043771848699701065,1.0514310823938928,0.4226675134476168,0.07233012209571892,0.04891531480769503,0.1374635229130237
frozenset({'Organic Whole Milk'}),frozenset({'Banana'}),0.044839973873285435,0.19768941868060091,0.011438602220770738,0.25509832483612527,1.2903994889492678,1.0,0.0025742138521076072,1.0770691059902566,0.23561098050723403,0.04949830412662521,0.07155446717543654,0.15647990210335566
frozenset({'Banana'}),frozenset({'Organic Whole Milk'}),0.19768941868060091,0.044839973873285435,0.011438602220770738,0.05786147937058605,1.2903994889492678,1.0,0.0025742138521076072,1.0138212218396518,0.2804975972359011,0.04949830412662521,0.013632799888102875,0.15647990210335566
frozenset({'Organic Raspberries'}),frozenset({'Organic Strawberries'}),0.04552580013063357,0.09603200522534291,0.011389614630960157,0.2501793400286944,2.605166261410856,1.0,0.007017680754927236,1.2055789377812696,0.6455358770005692,0.08749921595684627,0.1705230004761149,0.18439080927637747
frozenset({'Organic Strawberries'}),frozenset({'Organic Raspberries'}),0.09603200522534291,0.04552580013063357,0.011389614630960157,0.11860227852406054,2.605166261410856,1.0,0.007017680754927236,1.0829097654927644,0.6816030470643848,0.08749921595684627,0.0765620258812952,0.18439080927637747
frozenset({'Limes'}),frozenset({'Organic Baby Spinach'}),0.06495754408883082,0.0965708687132593,0.010850751143043763,0.16704374057315236,1.7297529037368702,1.0,0.004577744680905529,1.0846057293673321,0.45119100490376,0.0720130046057979,0.07800597680475455,0.13970212054021164
frozenset({'Organic Baby Spinach'}),frozenset({'Limes'}),0.0965708687132593,0.06495754408883082,0.010850751143043763,0.1123605005072709,1.7297529037368704,1.0,0.004577744680905529,1.0534033878004867,0.4669793464699979,0.0720130046057979,0.050696047135364984,0.13970212054021164
frozenset({'Seedless Red Grapes'}),frozenset({'Banana'}),0.032968647942521224,0.19768941868060091,0.010842586544742,0.32887568103021303,1.6635977950927392,1.0,0.004325033698299589,1.1954723717224112,0.41249248780807374,0.04932585521672919,0.1635105723445357,0.19186112552729007
frozenset({'Banana'}),frozenset({'Seedless Red Grapes'}),0.19768941868060091,0.032968647942521224,0.010842586544742,0.05484657002436708,1.6635977950927392,1.0,0.004325033698299589,1.023147482078555,0.49718049030665296,0.04932585521672919,0.0226237981170909,0.19186112552729007
frozenset({'Organic Garlic'}),frozenset({'Organic Baby Spinach'}),0.04870999346832136,0.0965708687132593,0.010426192031352057,0.21404626215219577,2.216468226953072,1.0,0.005722225647099077,1.149468585467412,0.5769342549053126,0.07731428225464673,0.13003277110581768,0.16100520750491087
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Garlic'}),0.0965708687132593,0.04870999346832136,0.010426192031352057,0.10796415285762598,2.216468226953072,1.0,0.005722225647099077,1.066425760331409,0.6074984435530996,0.07731428225464673,0.062288218085397716,0.16100520750491087
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Garlic'}),0.046872958850424556,0.04870999346832136,0.010303723056825604,0.21982233060442433,4.512879492529314,1.0,0.008020541537380528,1.2193248331097046,0.8166927946828275,0.12082336045955001,0.17987399842448026,0.21567717267733788
frozenset({'Organic Garlic'}),frozenset({'Organic Yellow Onion'}),0.04870999346832136,0.046872958850424556,0.010303723056825604,0.2115320147502514,4.512879492529314,1.0,0.008020541537380528,1.2088341682607073,0.8182699088390976,0.12082336045955001,0.17275667229127192,0.21567717267733788
frozenset({'Organic Avocado'}),frozenset({'Bag of Organic Bananas'}),0.08500979751796212,0.11654147615937296,0.010279229261920313,0.12091817134076065,1.0375548287667342,1.0,0.00037206197116760806,1.004978711922715,0.03955836072862027,0.05374140948478251,0.004954047149107844,0.10456024862400229
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Avocado'}),0.11654147615937296,0.08500979751796212,0.010279229261920313,0.08820232590724393,1.0375548287667342,1.0,0.00037206197116760806,1.0035013561451103,0.04097024536656947,0.05374140948478251,0.0034891394253420845,0.10456024862400229
frozenset({'Cucumber Kirby'}),frozenset({'Organic Avocado'}),0.05161659046374918,0.08500979751796212,0.010066949706074461,0.195033217336286,2.294243993406484,1.0,0.00567903380218357,1.1366806956359685,0.5948296477403384,0.07954325527385332,0.12024546221355169,0.15672713498393248
frozenset({'Organic Avocado'}),frozenset({'Cucumber Kirby'}),0.08500979751796212,0.05161659046374918,0.010066949706074461,0.11842105263157895,2.294243993406484,1.0,0.00567903380218357,1.0757781958918666,0.6165383715442609,0.07954325527385332,0.07044035302188219,0.15672713498393248
