antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Organic Strawberries'}),0.0454195981721912,0.1483208819902807,0.01180097193007906,0.259821143404663,1.7517502587510825,1.0,0.005064297069535519,1.1506396196282334,0.44956126250323303,0.0648620634667517,0.13091815809097937,0.16969246812758457
frozenset({'Original Hummus'}),frozenset({'Banana'}),0.03823166751287445,0.20419235511713935,0.011764705882352941,0.30772149497249096,1.5070177078664864,1.0,0.003958091652843682,1.1495483957735153,0.34981167410834524,0.051004685387251975,0.13009317078198043,0.18266864745782832
frozenset({'Organic Grape Tomatoes'}),frozenset({'Bag of Organic Bananas'}),0.044817581779937624,0.1880974831362878,0.011692173786900703,0.2608836381291471,1.3869597496959671,1.0,0.0032620994538396855,1.098477261156312,0.292089278358639,0.05285245901639344,0.0896488845409964,0.16152191006831396
frozenset({'Organic Gala Apples'}),frozenset({'Banana'}),0.043932690215420324,0.20419235511713935,0.011684920577355479,0.2659732540861813,1.3025622528012863,1.0,0.0027142010956371,1.0841670951541804,0.2429560889268939,0.04942020982882385,0.07763295485573754,0.1615991590124001
frozenset({'Organic Grape Tomatoes'}),frozenset({'Organic Strawberries'}),0.044817581779937624,0.1483208819902807,0.011677667367810255,0.2605599611587635,1.7567314707300465,1.0,0.005030284109538373,1.151789290913122,0.4509725358878168,0.06435366536094012,0.13178564179285412,0.16964620875679876
frozenset({'Organic Grape Tomatoes'}),frozenset({'Banana'}),0.044817581779937624,0.20419235511713935,0.011554362805541452,0.2578087069105033,1.2625776648817522,1.0,0.0024029552312409934,1.0722406100591355,0.21772753690189056,0.04865905064451096,0.06737350682432314,0.15719719232993196
frozenset({'Organic Whole String Cheese'}),frozenset({'Organic Strawberries'}),0.03941394066874592,0.1483208819902807,0.011227968376006384,0.284873021715127,1.9206535040278039,1.0,0.005382057933305395,1.1909481027444195,0.49901190633115916,0.06361208136429011,0.16033284935288034,0.1802867724840489
frozenset({'Organic Gala Apples'}),frozenset({'Organic Strawberries'}),0.043932690215420324,0.1483208819902807,0.011119170232828027,0.2530955918771669,1.7064056556362168,1.0,0.00460303487187111,1.140278606937416,0.432995533923904,0.061386297200977054,0.12302134415568765,0.16403129146403703
frozenset({'Organic Baby Carrots'}),frozenset({'Banana'}),0.03854355552331907,0.20419235511713935,0.011097410604192354,0.2879187053067369,1.4100366546120993,1.0,0.003227111227297609,1.1175797634533617,0.30245632034762654,0.04790831663326653,0.10520928107183705,0.17113326569684673
frozenset({'Organic Kiwi'}),frozenset({'Bag of Organic Bananas'}),0.03229854210488141,0.1880974831362878,0.01089432073692609,0.3373006961598922,1.7932228041323544,1.0,0.004819046258026478,1.225144665399563,0.45710875846178833,0.052001107879795054,0.1837698614360251,0.1976095892012973
frozenset({'Organic Tomato Cluster'}),frozenset({'Bag of Organic Bananas'}),0.033828969318923624,0.1880974831362878,0.010654964821933706,0.3149656946826758,1.6744811755639732,1.0,0.004291820835949473,1.1851997930054314,0.41690351044948415,0.05043257346882725,0.15626039938447983,0.1858058334979723
frozenset({'Organic Whole String Cheese'}),frozenset({'Banana'}),0.03941394066874592,0.20419235511713935,0.01054616667875535,0.2675745307324255,1.3104042537680982,1.0,0.002498141309156921,1.086537372435544,0.2465960356112731,0.045250840283829204,0.07964509517198182,0.1596113631212568
frozenset({'Organic Red Bell Pepper'}),frozenset({'Bag of Organic Bananas'}),0.03401755276709944,0.1880974831362878,0.010502647421484006,0.30874200426439236,1.6413935961104298,1.0,0.004104031363536739,1.1745289340193739,0.4045224694863181,0.04963153384747215,0.14859483573735027,0.182289098765829
frozenset({'Fresh Cauliflower'}),frozenset({'Bag of Organic Bananas'}),0.037513599767897296,0.1880974831362878,0.010357583230579531,0.27610208816705334,1.46786699940584,1.0,0.00330136953085602,1.121570464000833,0.331162463930545,0.048118071233615264,0.10839306838303372,0.16558353164763417
frozenset({'Organic Granny Smith Apple'}),frozenset({'Bag of Organic Bananas'}),0.03372742438529049,0.1880974831362878,0.010045695220134909,0.29784946236559134,1.5834845708689347,1.0,0.003701651580592309,1.1563083318273388,0.3813430946990863,0.04743475580519213,0.13517876462960488,0.17562815924742375
"frozenset({'Organic Hass Avocado', 'Organic Raspberries'})",frozenset({'Bag of Organic Bananas'}),0.02043954449844056,0.1880974831362878,0.010031188801044462,0.4907735982966643,2.6091449503397643,1.0,0.006186561924435634,1.594384175973478,0.6296014438957757,0.05053346974568839,0.372798592039818,0.2720516663060077
"frozenset({'Organic Raspberries', 'Bag of Organic Bananas'})",frozenset({'Organic Hass Avocado'}),0.029875970116776673,0.120388772031624,0.010031188801044462,0.33576110706482154,2.788973601098141,1.0,0.006434457445432223,1.3242392719304608,0.6611991191389068,0.07153201613737455,0.244849460972252,0.2095421995138543
frozenset({'Organic Kiwi'}),frozenset({'Organic Strawberries'}),0.03229854210488141,0.1483208819902807,0.010023935591499238,0.310352571300247,2.0924401684759673,1.0,0.00523338733950301,1.2349485875927322,0.539514618469819,0.05875850340136054,0.19024969132578545,0.18896766909185658
"frozenset({'Organic Strawberries', 'Organic Raspberries'})",frozenset({'Bag of Organic Bananas'}),0.02550953797055197,0.1880974831362878,0.01000942917240879,0.39237986920671025,2.086045292389201,1.0,0.005211149284178398,1.336200819751837,0.5342525589899073,0.049162807267545426,0.2516094996965181,0.22279696040060187
"frozenset({'Organic Raspberries', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.029875970116776673,0.1483208819902807,0.01000942917240879,0.3350327749453751,2.2588375315036853,1.0,0.005578198934373205,1.2807836024395889,0.5744568671246016,0.05951354148697602,0.2192279803588699,0.2012588687676164
